Wvlgth Extraterrestrial_spectrm Global_tilted_irradiance Beam_normal_+circumsolar Difuse_horiz-circumsolar
.2645E+04 .4018E-01 .8026E-18 .8073E-18 .1460E-22
.2650E+04 .3996E-01 .1261E-18 .1269E-18 .1399E-23
.2655E+04 .3959E-01 .1121E-26 .1128E-26 .1490E-32
.2660E+04 .3948E-01 .2276E-24 .2289E-24 .1162E-29
.2665E+04 .3895E-01 .9304E-37 .9358E-37 .3083E-43
.2670E+04 .3910E-01 .0000E+00 .0000E+00 .0000E+00
.2675E+04 .3861E-01 .0000E+00 .0000E+00 .0000E+00
.2680E+04 .3843E-01 .0000E+00 .0000E+00 .0000E+00
.2685E+04 .3816E-01 .0000E+00 .0000E+00 .0000E+00
.2690E+04 .3779E-01 .8902E-29 .8954E-29 .3287E-35
.2695E+04 .3746E-01 .6264E-32 .6301E-32 .3308E-38
.2700E+04 .3712E-01 .0000E+00 .0000E+00 .0000E+00
.2705E+04 .3693E-01 .2643E-41 .2658E-41 .0000E+00
.2710E+04 .3668E-01 .1008E-34 .1014E-34 .2508E-41
.2715E+04 .3656E-01 .3380E-25 .3400E-25 .3415E-31
.2720E+04 .3638E-01 .4204E-44 .4204E-44 .0000E+00
.2725E+04 .3613E-01 .6580E-21 .6618E-21 .9890E-26
.2730E+04 .3601E-01 .5427E-18 .5458E-18 .4245E-23
.2735E+04 .3574E-01 .4914E-20 .4943E-20 .4102E-25
.2740E+04 .3553E-01 .2080E-26 .2092E-26 .1055E-31
.2745E+04 .3538E-01 .1167E-22 .1173E-22 .6474E-28
.2750E+04 .3518E-01 .1492E-27 .1500E-27 .1083E-33
.2755E+04 .3486E-01 .6166E-43 .6166E-43 .0000E+00
.2760E+04 .3455E-01 .0000E+00 .0000E+00 .0000E+00
.2765E+04 .3440E-01 .2409E-26 .2423E-26 .5149E-32
.2770E+04 .3426E-01 .7583E-23 .7627E-23 .3218E-28
.2775E+04 .3393E-01 .3694E-37 .3715E-37 .0000E+00
.2780E+04 .3364E-01 .4520E-33 .4546E-33 .3527E-40
.2785E+04 .3342E-01 .3596E-26 .3617E-26 .5119E-32
.2790E+04 .3320E-01 .1138E-15 .1144E-15 .2183E-20
.2795E+04 .3293E-01 .3361E-15 .3380E-15 .5869E-20
.2800E+04 .3276E-01 .1564E-11 .1573E-11 .1335E-15
.2805E+04 .3253E-01 .6402E-13 .6439E-13 .1045E-16
.2810E+04 .3242E-01 .3843E-09 .3863E-09 .2574E-12
.2815E+04 .3226E-01 .2739E-09 .2752E-09 .2298E-12
.2820E+04 .3206E-01 .1950E-10 .1960E-10 .1387E-13
.2825E+04 .3184E-01 .1690E-06 .1696E-06 .3545E-09
.2830E+04 .3170E-01 .3775E-05 .3781E-05 .1352E-07
.2835E+04 .3145E-01 .2017E-09 .2027E-09 .1832E-12
.2840E+04 .3118E-01 .1888E-06 .1893E-06 .5307E-09
.2845E+04 .3095E-01 .3957E-04 .3954E-04 .2145E-06
.2850E+04 .3068E-01 .1116E-05 .1118E-05 .3701E-08
.2855E+04 .3043E-01 .4317E-06 .4318E-06 .2001E-08
.2860E+04 .3016E-01 .2439E-04 .2437E-04 .1318E-06
.2865E+04 .2996E-01 .1617E-03 .1614E-03 .1064E-05
.2870E+04 .2960E-01 .6075E-05 .6078E-05 .2623E-07
.2875E+04 .2940E-01 .3827E-03 .3812E-03 .2942E-05
.2880E+04 .2940E-01 .2406E-03 .2395E-03 .1993E-05
.2885E+04 .2922E-01 .4410E-03 .4392E-03 .3459E-05
.2890E+04 .2907E-01 .1814E-03 .1805E-03 .1513E-05
.2895E+04 .2896E-01 .2621E-02 .2602E-02 .2751E-04
.2900E+04 .2881E-01 .7984E-03 .7935E-03 .7625E-05
.2905E+04 .2867E-01 .1086E-03 .1081E-03 .8572E-06
.2910E+04 .2850E-01 .2694E-02 .2673E-02 .2920E-04
.2915E+04 .2822E-01 .1242E-02 .1234E-02 .1224E-04
.2920E+04 .2804E-01 .2867E-02 .2844E-02 .3123E-04
.2925E+04 .2778E-01 .1072E-02 .1064E-02 .1108E-04
.2930E+04 .2757E-01 .5841E-02 .5787E-02 .6948E-04
.2935E+04 .2733E-01 .6446E-02 .6386E-02 .7734E-04
.2940E+04 .2714E-01 .1609E-02 .1597E-02 .1691E-04
.2945E+04 .2684E-01 .1432E-02 .1422E-02 .1456E-04
.2950E+04 .2668E-01 .5187E-02 .5141E-02 .6109E-04
.2955E+04 .2656E-01 .2317E-02 .2297E-02 .2716E-04
.2960E+04 .2638E-01 .4559E-02 .4517E-02 .5456E-04
.2965E+04 .2626E-01 .7393E-02 .7318E-02 .9410E-04
.2970E+04 .2612E-01 .3479E-03 .3456E-03 .3472E-05
.2975E+04 .2601E-01 .8440E-03 .8378E-03 .8857E-05
.2980E+04 .2580E-01 .1323E-02 .1313E-02 .1403E-04
.2985E+04 .2569E-01 .6919E-02 .6848E-02 .8800E-04
.2990E+04 .2554E-01 .1023E-01 .1012E-01 .1385E-03
.2995E+04 .2540E-01 .4244E-02 .4204E-02 .5157E-04
.3000E+04 .2525E-01 .7807E-02 .7723E-02 .1024E-03
.3005E+04 .2512E-01 .2868E-02 .2842E-02 .3400E-04
.3010E+04 .2498E-01 .6816E-02 .6743E-02 .8943E-04
.3015E+04 .2486E-01 .5520E-02 .5466E-02 .6919E-04
.3020E+04 .2466E-01 .6251E-03 .6212E-03 .5981E-05
.3025E+04 .2454E-01 .7471E-02 .7390E-02 .9834E-04
.3030E+04 .2442E-01 .6045E-02 .5982E-02 .7809E-04
.3035E+04 .2421E-01 .2481E-02 .2458E-02 .2955E-04
.3040E+04 .2393E-01 .2008E-02 .1990E-02 .2327E-04
.3045E+04 .2402E-01 .4181E-02 .4142E-02 .5073E-04
.3050E+04 .2395E-01 .1022E-02 .1013E-02 .1124E-04
.3055E+04 .2386E-01 .2854E-03 .2837E-03 .2709E-05
.3060E+04 .2376E-01 .6274E-02 .6207E-02 .8201E-04
.3065E+04 .2354E-01 .2890E-02 .2864E-02 .3424E-04
.3070E+04 .2344E-01 .1733E-02 .1719E-02 .1913E-04
.3075E+04 .2335E-01 .5996E-02 .5932E-02 .7800E-04
.3080E+04 .2315E-01 .3602E-02 .3567E-02 .4513E-04
.3085E+04 .2295E-01 .1752E-02 .1737E-02 .1966E-04
.3090E+04 .2280E-01 .2361E-02 .2341E-02 .2701E-04
.3095E+04 .2263E-01 .6474E-03 .6430E-03 .6515E-05
.3100E+04 .2243E-01 .4379E-02 .4334E-02 .5566E-04
.3105E+04 .2228E-01 .9133E-03 .9058E-03 .1016E-04
.3110E+04 .2211E-01 .8358E-03 .8301E-03 .8452E-05
.3115E+04 .2177E-01 .2250E-02 .2231E-02 .2624E-04
.3120E+04 .2174E-01 .9791E-02 .9680E-02 .1338E-03
.3125E+04 .2158E-01 .3013E-02 .2982E-02 .3843E-04
.3130E+04 .2145E-01 .5744E-02 .5679E-02 .7820E-04
.3135E+04 .2136E-01 .1142E-01 .1128E-01 .1608E-03
.3140E+04 .2118E-01 .3304E-02 .3271E-02 .4171E-04
.3145E+04 .2107E-01 .3235E-02 .3202E-02 .4128E-04
.3150E+04 .2088E-01 .6641E-02 .6568E-02 .8943E-04
.3155E+04 .2083E-01 .5615E-02 .5553E-02 .7555E-04
.3160E+04 .2073E-01 .9182E-02 .9075E-02 .1275E-03
.3165E+04 .2066E-01 .1395E-01 .1377E-01 .2056E-03
.3170E+04 .2052E-01 .1248E-01 .1233E-01 .1828E-03
.3175E+04 .2047E-01 .9153E-02 .9045E-02 .1284E-03
.3180E+04 .2032E-01 .1060E-01 .1047E-01 .1535E-03
.3185E+04 .2024E-01 .7968E-02 .7879E-02 .1073E-03
.3190E+04 .2019E-01 .4215E-02 .4169E-02 .5598E-04
.3195E+04 .2008E-01 .2641E-02 .2618E-02 .3079E-04
.3200E+04 .1994E-01 .4303E-03 .4275E-03 .4228E-05
.3205E+04 .1986E-01 .3024E-03 .3008E-03 .2750E-05
.3210E+04 .1976E-01 .1325E-03 .1318E-03 .1144E-05
.3215E+04 .1962E-01 .4883E-03 .4852E-03 .4785E-05
.3220E+04 .1954E-01 .1568E-02 .1555E-02 .1739E-04
.3225E+04 .1942E-01 .1957E-03 .1944E-03 .1958E-05
.3230E+04 .1938E-01 .3316E-03 .3294E-03 .3304E-05
.3235E+04 .1926E-01 .7243E-02 .7160E-02 .9946E-04
.3240E+04 .1921E-01 .3657E-02 .3622E-02 .4494E-04
.3245E+04 .1910E-01 .7255E-03 .7192E-03 .8371E-05
.3250E+04 .1909E-01 .2550E-02 .2524E-02 .3190E-04
.3255E+04 .1890E-01 .9881E-02 .9760E-02 .1415E-03
.3260E+04 .1880E-01 .1193E-02 .1183E-02 .1360E-04
.3265E+04 .1870E-01 .2425E-02 .2402E-02 .2995E-04
.3270E+04 .1860E-01 .1190E-02 .1179E-02 .1405E-04
.3275E+04 .1848E-01 .5910E-02 .5833E-02 .8867E-04
.3280E+04 .1837E-01 .2822E-02 .2791E-02 .3734E-04
.3285E+04 .1832E-01 .1111E-01 .1096E-01 .1689E-03
.3290E+04 .1826E-01 .8682E-02 .8572E-02 .1279E-03
.3295E+04 .1803E-01 .1214E-02 .1202E-02 .1528E-04
.3300E+04 .1792E-01 .1759E-02 .1740E-02 .2300E-04
.3305E+04 .1786E-01 .3915E-02 .3871E-02 .5322E-04
.3310E+04 .1770E-01 .3837E-02 .3795E-02 .5071E-04
.3315E+04 .1760E-01 .1315E-04 .1315E-04 .6576E-07
.3320E+04 .1730E-01 .5567E-04 .5545E-04 .4345E-06
.3325E+04 .1728E-01 .3416E-02 .3382E-02 .4316E-04
.3330E+04 .1713E-01 .4633E-02 .4576E-02 .6628E-04
.3335E+04 .1703E-01 .8977E-02 .8864E-02 .1311E-03
.3340E+04 .1685E-01 .3445E-02 .3406E-02 .4727E-04
.3345E+04 .1678E-01 .3484E-02 .3446E-02 .4625E-04
.3350E+04 .1660E-01 .8013E-02 .7912E-02 .1179E-03
.3355E+04 .1650E-01 .3575E-02 .3537E-02 .4712E-04
.3360E+04 .1636E-01 .5210E-02 .5148E-02 .7327E-04
.3365E+04 .1629E-01 .7167E-02 .7076E-02 .1054E-03
.3370E+04 .1618E-01 .3855E-02 .3814E-02 .5063E-04
.3375E+04 .1611E-01 .8444E-02 .8335E-02 .1257E-03
.3380E+04 .1601E-01 .4995E-02 .4939E-02 .6782E-04
.3385E+04 .1598E-01 .7461E-02 .7366E-02 .1096E-03
.3390E+04 .1590E-01 .9763E-02 .9637E-02 .1460E-03
.3395E+04 .1580E-01 .9497E-02 .9372E-02 .1432E-03
.3400E+04 .1564E-01 .1252E-01 .1234E-01 .1968E-03
.3405E+04 .1565E-01 .4363E-02 .4314E-02 .5873E-04
.3410E+04 .1554E-01 .7071E-02 .6980E-02 .1048E-03
.3415E+04 .1547E-01 .7161E-02 .7073E-02 .1032E-03
.3420E+04 .1543E-01 .1319E-01 .1300E-01 .2105E-03
.3425E+04 .1532E-01 .9909E-02 .9778E-02 .1504E-03
.3430E+04 .1522E-01 .8577E-02 .8467E-02 .1272E-03
.3435E+04 .1515E-01 .1157E-01 .1141E-01 .1829E-03
.3440E+04 .1505E-01 .7930E-02 .7829E-02 .1167E-03
.3445E+04 .1502E-01 .1128E-01 .1112E-01 .1769E-03
.3450E+04 .1492E-01 .1111E-01 .1096E-01 .1738E-03
.3455E+04 .1488E-01 .8244E-02 .8136E-02 .1241E-03
.3460E+04 .1480E-01 .1253E-01 .1235E-01 .2009E-03
.3465E+04 .1476E-01 .9741E-02 .9610E-02 .1494E-03
.3470E+04 .1466E-01 .1229E-01 .1211E-01 .1973E-03
.3475E+04 .1456E-01 .1091E-01 .1076E-01 .1715E-03
.3480E+04 .1448E-01 .1118E-01 .1103E-01 .1766E-03
.3485E+04 .1445E-01 .1210E-01 .1192E-01 .1940E-03
.3490E+04 .1436E-01 .1037E-01 .1023E-01 .1622E-03
.3495E+04 .1432E-01 .1227E-01 .1209E-01 .1978E-03
.3500E+04 .1423E-01 .1192E-01 .1175E-01 .1916E-03
.3505E+04 .1415E-01 .1183E-01 .1166E-01 .1900E-03
.3510E+04 .1405E-01 .1197E-01 .1180E-01 .1929E-03
.3515E+04 .1402E-01 .1151E-01 .1134E-01 .1844E-03
.3520E+04 .1393E-01 .1215E-01 .1197E-01 .1968E-03
.3525E+04 .1389E-01 .1143E-01 .1126E-01 .1837E-03
.3530E+04 .1380E-01 .1113E-01 .1097E-01 .1783E-03
.3535E+04 .1376E-01 .9417E-02 .9287E-02 .1468E-03
.3540E+04 .1367E-01 .8983E-02 .8860E-02 .1391E-03
.3545E+04 .1366E-01 .9499E-02 .9367E-02 .1483E-03
.3550E+04 .1357E-01 .1053E-01 .1038E-01 .1680E-03
.3555E+04 .1345E-01 .9042E-02 .8917E-02 .1411E-03
.3560E+04 .1336E-01 .1079E-01 .1063E-01 .1732E-03
.3565E+04 .1336E-01 .1083E-01 .1067E-01 .1741E-03
.3570E+04 .1325E-01 .8336E-02 .8220E-02 .1308E-03
.3575E+04 .1318E-01 .8619E-02 .8498E-02 .1358E-03
.3580E+04 .1308E-01 .1017E-01 .1002E-01 .1646E-03
.3585E+04 .1305E-01 .9136E-02 .9008E-02 .1442E-03
.3590E+04 .1298E-01 .9449E-02 .9314E-02 .1510E-03
.3595E+04 .1294E-01 .9677E-02 .9537E-02 .1554E-03
.3600E+04 .1285E-01 .1028E-01 .1013E-01 .1666E-03
.3605E+04 .1283E-01 .1034E-01 .1019E-01 .1673E-03
.3610E+04 .1274E-01 .9474E-02 .9338E-02 .1516E-03
.3615E+04 .1272E-01 .9497E-02 .9360E-02 .1528E-03
.3620E+04 .1264E-01 .1163E-01 .1145E-01 .1916E-03
.3625E+04 .1261E-01 .1023E-01 .1008E-01 .1649E-03
.3630E+04 .1251E-01 .9966E-02 .9822E-02 .1605E-03
.3635E+04 .1249E-01 .1031E-01 .1016E-01 .1666E-03
.3640E+04 .1240E-01 .1149E-01 .1132E-01 .1887E-03
.3645E+04 .1236E-01 .1058E-01 .1043E-01 .1712E-03
.3650E+04 .1228E-01 .1012E-01 .9973E-02 .1630E-03
.3655E+04 .1222E-01 .1100E-01 .1083E-01 .1797E-03
.3660E+04 .1215E-01 .1092E-01 .1076E-01 .1781E-03
.3665E+04 .1215E-01 .1024E-01 .1010E-01 .1650E-03
.3670E+04 .1204E-01 .7906E-02 .7796E-02 .1236E-03
.3675E+04 .1203E-01 .4816E-02 .4756E-02 .7004E-04
.3680E+04 .1189E-01 .8320E-02 .8205E-02 .1302E-03
.3685E+04 .1183E-01 .9412E-02 .9278E-02 .1501E-03
.3690E+04 .1177E-01 .9672E-02 .9534E-02 .1548E-03
.3695E+04 .1172E-01 .1014E-01 .9993E-02 .1639E-03
.3700E+04 .1155E-01 .1089E-01 .1073E-01 .1783E-03
.3705E+04 .1160E-01 .1077E-01 .1062E-01 .1759E-03
.3710E+04 .1151E-01 .9355E-02 .9221E-02 .1497E-03
.3715E+04 .1150E-01 .9225E-02 .9093E-02 .1476E-03
.3720E+04 .1144E-01 .1038E-01 .1023E-01 .1688E-03
.3725E+04 .1143E-01 .1070E-01 .1054E-01 .1745E-03
.3730E+04 .1134E-01 .9265E-02 .9132E-02 .1484E-03
.3735E+04 .1128E-01 .8576E-02 .8455E-02 .1359E-03
.3740E+04 .1108E-01 .8848E-02 .8722E-02 .1410E-03
.3745E+04 .1108E-01 .1033E-01 .1018E-01 .1680E-03
.3750E+04 .1104E-01 .9285E-02 .9152E-02 .1491E-03
.3755E+04 .1100E-01 .8988E-02 .8860E-02 .1437E-03
.3760E+04 .1094E-01 .8857E-02 .8731E-02 .1408E-03
.3765E+04 .1093E-01 .8543E-02 .8422E-02 .1356E-03
.3770E+04 .1086E-01 .9120E-02 .8989E-02 .1462E-03
.3775E+04 .1080E-01 .9047E-02 .8917E-02 .1449E-03
.3780E+04 .1074E-01 .9570E-02 .9431E-02 .1544E-03
.3785E+04 .1073E-01 .8801E-02 .8676E-02 .1401E-03
.3790E+04 .1063E-01 .7741E-02 .7633E-02 .1215E-03
.3795E+04 .1062E-01 .8855E-02 .8728E-02 .1415E-03
.3800E+04 .1053E-01 .9852E-02 .9708E-02 .1597E-03
.3805E+04 .1053E-01 .9293E-02 .9159E-02 .1494E-03
.3810E+04 .1043E-01 .8227E-02 .8112E-02 .1298E-03
.3815E+04 .1041E-01 .7734E-02 .7627E-02 .1214E-03
.3820E+04 .1034E-01 .9646E-02 .9505E-02 .1561E-03
.3825E+04 .1033E-01 .9489E-02 .9351E-02 .1531E-03
.3830E+04 .1025E-01 .9585E-02 .9446E-02 .1550E-03
.3835E+04 .1021E-01 .7662E-02 .7556E-02 .1198E-03
.3840E+04 .1015E-01 .8955E-02 .8827E-02 .1433E-03
.3845E+04 .1013E-01 .8751E-02 .8626E-02 .1395E-03
.3850E+04 .1005E-01 .8793E-02 .8667E-02 .1403E-03
.3855E+04 .1003E-01 .8477E-02 .8357E-02 .1345E-03
.3860E+04 .9940E-02 .7939E-02 .7828E-02 .1245E-03
.3865E+04 .9910E-02 .8042E-02 .7930E-02 .1264E-03
.3870E+04 .9830E-02 .7286E-02 .7187E-02 .1127E-03
.3875E+04 .9830E-02 .6669E-02 .6580E-02 .1015E-03
.3880E+04 .9750E-02 .6435E-02 .6349E-02 .9738E-04
.3885E+04 .9700E-02 .6680E-02 .6591E-02 .1018E-03
.3890E+04 .9710E-02 .6795E-02 .6704E-02 .1038E-03
.3895E+04 .9620E-02 .7405E-02 .7303E-02 .1149E-03
.3900E+04 .9600E-02 .7876E-02 .7766E-02 .1235E-03
.3905E+04 .9590E-02 .7872E-02 .7763E-02 .1234E-03
.3910E+04 .9520E-02 .7057E-02 .6962E-02 .1086E-03
.3915E+04 .9500E-02 .6905E-02 .6812E-02 .1059E-03
.3920E+04 .9410E-02 .6868E-02 .6775E-02 .1053E-03
.3925E+04 .9400E-02 .6774E-02 .6683E-02 .1036E-03
.3930E+04 .9320E-02 .6976E-02 .6881E-02 .1073E-03
.3935E+04 .9300E-02 .7287E-02 .7188E-02 .1129E-03
.3940E+04 .9230E-02 .7341E-02 .7241E-02 .1139E-03
.3945E+04 .9200E-02 .7487E-02 .7383E-02 .1166E-03
.3950E+04 .9110E-02 .7579E-02 .7474E-02 .1184E-03
.3955E+04 .9080E-02 .7674E-02 .7567E-02 .1201E-03
.3960E+04 .9020E-02 .7705E-02 .7598E-02 .1208E-03
.3965E+04 .9010E-02 .7765E-02 .7657E-02 .1218E-03
.3970E+04 .8930E-02 .7640E-02 .7534E-02 .1196E-03
.3975E+04 .8910E-02 .7465E-02 .7362E-02 .1164E-03
.3980E+04 .8840E-02 .7340E-02 .7239E-02 .1142E-03
.3985E+04 .8800E-02 .7388E-02 .7287E-02 .1150E-03
.3990E+04 .8780E-02 .7327E-02 .7226E-02 .1139E-03
.3995E+04 .8700E-02 .7161E-02 .7063E-02 .1110E-03
.4000E+04 .8680E-02 .7053E-02 .6957E-02 .1090E-03
